libnvme1_1.3-1+deb12u1_amd64	work/extracted/libnvme1_1.3-1+deb12u1_amd64/usr/lib/x86_64-linux-gnu/libnvme.so.1.3.0	libcrypto.so.3
libpam-barada_0.5-3.2+b1_amd64	work/extracted/libpam-barada_0.5-3.2+b1_amd64/usr/sbin/barada-add	libcrypto.so.3
libpam-barada_0.5-3.2+b1_amd64	work/extracted/libpam-barada_0.5-3.2+b1_amd64/lib/security/pam_barada.so	libcrypto.so.3
libpam-u2f_1.1.0-1.1+b1_amd64	work/extracted/libpam-u2f_1.1.0-1.1+b1_amd64/lib/x86_64-linux-gnu/security/pam_u2f.so	libcrypto.so.3
libpromises3_3.21.0-2_amd64	work/extracted/libpromises3_3.21.0-2_amd64/usr/lib/libpromises.so.3.0.6	libcrypto.so.3,libssl.so.3
libquickfix17_1.15.1+dfsg-4+b1_amd64	work/extracted/libquickfix17_1.15.1+dfsg-4+b1_amd64/usr/lib/x86_64-linux-gnu/libquickfix.so.17.0.0	libcrypto.so.3,libssl.so.3
libradsec0_0.0.5-5+b3_amd64	work/extracted/libradsec0_0.0.5-5+b3_amd64/usr/lib/x86_64-linux-gnu/libradsec.so.0.1.0	libssl.so.3
librepo0_1.14.5-3_amd64	work/extracted/librepo0_1.14.5-3_amd64/usr/lib/x86_64-linux-gnu/librepo.so.0	libcrypto.so.3
librte-common-qat23_22.11.5-1~deb12u1_amd64	work/extracted/librte-common-qat23_22.11.5-1~deb12u1_amd64/usr/lib/x86_64-linux-gnu/dpdk/pmds-23.0/librte_common_qat.so.23.0	libcrypto.so.3
libsasl2-modules_2.1.28+dfsg-10_amd64	work/extracted/libsasl2-modules_2.1.28+dfsg-10_amd64/usr/lib/x86_64-linux-gnu/sasl2/libdigestmd5.so.2.0.25	libcrypto.so.3
libsasl2-modules_2.1.28+dfsg-10_amd64	work/extracted/libsasl2-modules_2.1.28+dfsg-10_amd64/usr/lib/x86_64-linux-gnu/sasl2/libntlm.so.2.0.25	libcrypto.so.3
